A01,国民经济指标,A0112,全社会固定资产投资,A011212,股份合作全社会固定资产投资,A01121201,股份合作全社会固定资产投资,A2402005
A01,国民经济指标,A0112,全社会固定资产投资,A011213,联营全社会固定资产投资,A01121301,联营全社会固定资产投资,A2402006
A01,国民经济指标,A0112,全社会固定资产投资,A011214,有限责任公司全社会固定资产投资,A01121401,有限责任公司全社会固定资产投资,A2402007
A01,国民经济指标,A0112,全社会固定资产投资,A011215,股份有限公司全社会固定资产投资,A01121501,股份有限公司全社会固定资产投资,A2402008
A01,国民经济指标,A0112,全社会固定资产投资,A011216,私营全社会固定资产投资,A01121601,私营全社会固定资产投资,A2402009
A01,国民经济指标,A0112,全社会固定资产投资,A011217,个体全社会固定资产投资,A01121701,个体全社会固定资产投资,A2402010
A01,国民经济指标,A0112,全社会固定资产投资,A011218,其他全社会固定资产投资,A01121801,其他全社会固定资产投资,A2402011
A01,国民经济指标,A0112,全社会固定资产投资,A011219,港、澳、台商投资全社会固定资产投资,A01121901,港、澳、台商投资全社会固定资产投资,A2402012
A01,国民经济指标,A0112,全社会固定资产投资,A011220,外商投资全社会固定资产投资,A01122001,外商投资全社会固定资产投资,A2402013
A01,国民经济指标,A0113,人口和就业,A011301,年末户籍人口,A01130101,年末户籍人口,A0901
A01,国民经济指标,A0113,人口和就业,A011302,就业人员,A01130201,就业人员,A2002001
A01,国民经济指标,A0113,人口和就业,A011302,就业人员,A01130202,城镇就业人员,A2003002
A01,国民经济指标,A0113,人口和就业,A011302,就业人员,A01130203,乡村就业人员,A2003003
A01,国民经济指标,A0113,人口和就业,A011303,城镇登记失业人员及失业率,A01130301,城镇登记失业人数,A2023001
A01,国民经济指标,A0113,人口和就业,A011303,城镇登记失业人员及失业率,A01130302,城镇登记失业率,A2023002
A01,国民经济指标,A0113,人口和就业,A011304,按三次产业分就业人员数,A01130401,第一产业就业人员,A2002002
A01,国民经济指标,A0113,人口和就业,A011304,按三次产业分就业人员数,A01130402,第二产业就业人员,A2002003
A01,国民经济指标,A0113,人口和就业,A011304,按三次产业分就业人员数,A01130403,第三产业就业人员,A2002004
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130501,城镇单位就业人员,A2006001
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130502,农林牧渔业城镇单位就业人员,A2006002
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130503,采矿业城镇单位就业人员,A2006003
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130504,制造业城镇单位就业人员,A2006004
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130505,电力、热力、燃气及水生产和供应业城镇单位就业人员,A2006005
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130506,建筑业城镇单位就业人员,A2006006
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130507,交通运输、仓储和邮政业城镇单位就业人员,A2006007
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130508,信息传输、软件和信息技术服务业城镇单位就业人员,A2006008
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130509,批发和零售业城镇单位就业人员,A2006009
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130510,住宿和餐饮业城镇单位就业人员,A2006010
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130511,金融业城镇单位就业人员,A2006011
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130512,房地产业城镇单位就业人员,A2006012
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130513,租赁和商务服务业城镇单位就业人员,A2006013
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130514,科学研究和技术服务业城镇单位就业人员,A2006014
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130515,水利、环境和公共设施管理业城镇单位就业人员,A2006015
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130516,居民服务、修理和其他服务业城镇单位就业人员,A2006016
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130517,教育业城镇单位就业人员,A2006017
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130518,卫生和社会工作城镇单位就业人员,A2006018
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130519,文化、体育和娱乐业城镇单位就业人员,A2006019
A01,国民经济指标,A0113,人口和就业,A011305,按行业分城镇单位就业人员,A01130520,公共管理、社会保障和社会组织城镇单位就业人员,A2006020
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130601,城镇单位就业人员平均工资,A2015001
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130602,城镇单位在岗职工平均工资,A2015002
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130603,国有单位就业人员平均工资,A2015003
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130604,城镇集体单位就业人员平均工资,A2015004
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130605,其他单位就业人员平均工资,A2015005
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130606,城镇单位就业人员平均货币工资指数(上年=100),A2015006
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130607,城镇单位在岗职工平均货币工资指数(上年=100),A2015007
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130608,国有城镇单位就业人员平均货币工资指数(上年=100),A2015008
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130609,城镇集体单位就业人员平均货币工资指数(上年=100),A2015009
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130610,其他城镇单位就业人员平均货币工资指数(上年=100),A2015010
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130611,城镇单位就业人员平均实际工资指数(上年=100),A2015011
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130612,城镇单位在岗职工平均实际工资指数(上年=100),A2015012
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130613,国有城镇单位就业人员平均实际工资指数(上年=100),A2015013
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130614,城镇集体单位就业人员平均实际工资指数(上年=100),A2015014
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130615,其他城镇单位就业人员平均实际工资指数(上年=100),A2015015
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130616,城镇国有单位就业人员平均工资,A2015016
A01,国民经济指标,A0113,人口和就业,A011306,城镇单位就业人员平均工资和指数,A01130617,城镇其他单位就业人员平均工资,A2015017
A01,国民经济指标,A0114,失业率,A011401,失业率_当期值,A01140101,失业率_当期值,A2701
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101001,工业出口交货值,A0501001001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101002,工业出口交货值_同比增长,A0501001003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101003,煤炭开采和洗选业出口交货值_当期值,A0501002001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101004,煤炭开采和洗选业出口交货值_同比增长,A0501002003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101005,石油和天然气开采业出口交货值_当期值,A0501003001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101006,石油和天然气开采业出口交货值_同比增长,A0501003003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101007,黑色金属矿采选业出口交货值_当期值,A0501004001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101008,黑色金属矿采选业出口交货值_同比增长,A0501004003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101009,有色金属矿采选业出口交货值_当期值,A0501005001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101010,有色金属矿采选业出口交货值_同比增长,A0501005003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101011,非金属矿采选业出口交货值_当期值,A0501006001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101012,非金属矿采选业出口交货值_同比增长,A0501006003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101013,其他采矿业出口交货值_当期值,A0501007001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101014,其他采矿业出口交货值_同比增长,A0501007003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101015,农副食品加工业出口交货值_当期值,A0501008001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101016,农副食品加工业出口交货值_同比增长,A0501008003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101017,食品制造业出口交货值_当期值,A0501009001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101018,食品制造业出口交货值_同比增长,A0501009003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101019,饮料制造业出口交货值_当期值,A0501010001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101020,饮料制造业出口交货值_同比增长,A0501010003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101021,烟草制品业出口交货值_当期值,A0501011001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101022,烟草制品业出口交货值_同比增长,A0501011003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101023,纺织业出口交货值_当期值,A0501012001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101024,纺织业出口交货值_累计值,A0501012002
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101025,纺织业出口交货值_同比增长,A0501012003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101026,纺织业出口交货值_累计增长,A0501012004
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101027,纺织服装、鞋、帽制造业出口交货值_当期值,A0501013001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101028,纺织服装、鞋、帽制造业出口交货值_同比增长,A0501013003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101029,皮革、毛皮、羽毛(绒)及其制品业出口交货值_当期值,A0501014001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101030,皮革、毛皮、羽毛(绒)及其制品业出口交货值_同比增长,A0501014003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101031,木材加工及木、竹、藤、棕、草制品业出口交货值_当期值,A0501015001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101032,木材加工及木、竹、藤、棕、草制品业出口交货值_同比增长,A0501015003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101033,家具制造业出口交货值_当期值,A0501016001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101034,家具制造业出口交货值_同比增长,A0501016003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101035,造纸及纸制品业出口交货值_当期值,A0501017001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101036,造纸及纸制品业出口交货值_同比增长,A0501017003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101037,印刷业和记录媒介的复制出口交货值_当期值,A0501018001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101038,印刷业和记录媒介的复制出口交货值_同比增长,A0501018003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101039,文教体育用品制造业出口交货值_当期值,A0501019001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101040,文教体育用品制造业出口交货值_同比增长,A0501019003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101041,石油加工、炼焦及核燃料加工业出口交货值_当期值,A0501020001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101042,石油加工、炼焦及核燃料加工业出口交货值_同比增长,A0501020003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101043,化学原料及化学制品制造业出口交货值_当期值,A0501021001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101044,化学原料及化学制品制造业出口交货值_同比增长,A0501021003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101045,医药制造业出口交货值_当期值,A0501022001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101046,医药制造业出口交货值_同比增长,A0501022003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101047,化学纤维制造业出口交货值_当期值,A0501023001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101048,化学纤维制造业出口交货值_同比增长,A0501023003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101049,橡胶制品业出口交货值_当期值,A0501024001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101050,橡胶制品业出口交货值_同比增长,A0501024003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101051,塑料制品业出口交货值_当期值,A0501025001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101052,塑料制品业出口交货值_同比增长,A0501025003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101053,非金属矿物制品业出口交货值_当期值,A0501026001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101054,非金属矿物制品业出口交货值_同比增长,A0501026003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101055,黑色金属冶炼及压延加工业出口交货值_当期值,A0501027001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101056,黑色金属冶炼及压延加工业出口交货值_同比增长,A0501027003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101057,有色金属冶炼及压延加工业出口交货值_当期值,A0501028001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101058,有色金属冶炼及压延加工业出口交货值_同比增长,A0501028003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101059,金属制品业出口交货值_当期值,A0501029001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101060,金属制品业出口交货值_同比增长,A0501029003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101061,通用设备制造业出口交货值_当期值,A0501030001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101062,通用设备制造业出口交货值_同比增长,A0501030003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101063,专用设备制造业出口交货值_当期值,A0501031001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101064,专用设备制造业出口交货值_同比增长,A0501031003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101065,交通运输设备制造业出口交货值_当期值,A0501032001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101066,交通运输设备制造业出口交货值_同比增长,A0501032003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101067,电气机械及器材制造业出口交货值_当期值,A0501033001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101068,电气机械及器材制造业出口交货值_累计值,A0501033002
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101069,电气机械及器材制造业出口交货值_同比增长,A0501033003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101070,电气机械及器材制造业出口交货值_累计增长,A0501033004
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101071,通信设备、计算机及其他电子设备制造业出口交货值_当期值,A0501034001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101072,通信设备、计算机及其他电子设备制造业出口交货值_同比增长,A0501034003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101073,仪器仪表及文化、办公用机械制造业出口交货值_当期值,A0501035001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101074,仪器仪表及文化、办公用机械制造业出口交货值_同比增长,A0501035003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101075,工艺品及其他制造业出口交货值_当期值,A0501036001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101076,工艺品及其他制造业出口交货值_同比增长,A0501036003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101077,废弃资源和废旧材料回收加工业出口交货值_当期值,A0501037001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101078,废弃资源和废旧材料回收加工业出口交货值_同比增长,A0501037003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101079,电力、热力的生产和供应业出口交货值_当期值,A0501038001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101080,电力、热力的生产和供应业出口交货值_同比增长,A0501038003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101081,燃气生产和供应业出口交货值_当期值,A0501039001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101082,燃气生产和供应业出口交货值_同比增长,A0501039003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101083,水的生产和供应业出口交货值_当期值,A0501040001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101084,水的生产和供应业出口交货值_同比增长,A0501040003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101085,开采辅助活动出口交货值_当期值,A0501041001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101086,开采辅助活动出口交货值_同比增长,A0501041003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101087,酒、饮料和精制茶制造业出口交货值_当期值,A0501042001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101088,酒、饮料和精制茶制造业出口交货值_同比增长,A0501042003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101089,纺织服装、服饰业出口交货值_当期值,A0501043001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101090,纺织服装、服饰业出口交货值_同比增长,A0501043003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101091,皮革、毛皮、羽毛及其制品和制鞋业出口交货值_当期值,A0501044001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101092,皮革、毛皮、羽毛及其制品和制鞋业出口交货值_同比增长,A0501044003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101093,印刷和记录媒介复制业出口交货值_当期值,A0501045001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101094,印刷和记录媒介复制业出口交货值_同比增长,A0501045003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101095,文教、工美、体育和娱乐用品制造业出口交货值_当期值,A0501046001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101096,文教、工美、体育和娱乐用品制造业出口交货值_同比增长,A0501046003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101097,橡胶和塑料制品业出口交货值_当期值,A0501047001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101098,橡胶和塑料制品业出口交货值_同比增长,A0501047003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101099,汽车制造业出口交货值_当期值,A0501048001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101100,汽车制造业出口交货值_同比增长,A0501048003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101102,铁路、船舶、航空航天和其他运输设备制造业出口交货值_当期值,A0501049001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101103,铁路、船舶、航空航天和其他运输设备制造业出口交货值_同比增长,A0501049003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101104,仪器仪表制造业出口交货值_当期值,A0501050001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101105,仪器仪表制造业出口交货值_同比增长,A0501050003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101106,其他制造业出口交货值_当期值,A0501051001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101107,其他制造业出口交货值_同比增长,A0501051003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101108,废弃资源综合利用业出口交货值_当期值,A0501052001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101109,废弃资源综合利用业出口交货值_同比增长,A0501052003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101110,金属制品、机械和设备修理业出口交货值_当期值,A0501053001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101111,金属制品、机械和设备修理业出口交货值_同比增长,A0501053003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101112,开采专业及辅助性活动出口交货值_当期值,A0501054001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101113,开采专业及辅助性活动出口交货值_同比增长,A0501054003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101114,木材加工和木、竹、藤、棕、草制品业出口交货值_当期值,A0501055001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101115,木材加工和木、竹、藤、棕、草制品业出口交货值_同比增长,A0501055003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101116,造纸和纸制品业出口交货值_当期值,A0501056001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101117,造纸和纸制品业出口交货值_同比增长,A0501056003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101118,石油、煤炭及其他燃料加工业出口交货值_当期值,A0501057001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101119,石油、煤炭及其他燃料加工业出口交货值_同比增长,A0501057003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101120,化学原料和化学制品制造业出口交货值_当期值,A0501058001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101121,化学原料和化学制品制造业出口交货值_同比增长,A0501058003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101122,黑色金属冶炼和压延加工业出口交货值_当期值,A0501059001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101123,黑色金属冶炼和压延加工业出口交货值_同比增长,A0501059003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101124,有色金属冶炼和压延加工业出口交货值_当期值,A0501060001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101125,有色金属冶炼和压延加工业出口交货值_同比增长,A0501060003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101126,电气机械和器材制造业出口交货值_当期值,A0501061001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101127,电气机械和器材制造业出口交货值_同比增长,A0501061003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101128,计算机、通信和其他电子设备制造业出口交货值_当期值,A0501062001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101129,计算机、通信和其他电子设备制造业出口交货值_同比增长,A0501062003
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101130,电力、热力生产和供应业出口交货值_当期值,A0501063001
A02,行业指标,A0201,工业,A020101,工业出口交货值,A020101131,电力、热力生产和供应业出口交货值_同比增长,A0501063003
A02,行业指标,A0201,工业,A020102,工业增加值,A02010201,工业增加值_同比增长,A0504001
A02,行业指标,A0201,工业,A020102,工业增加值,A02010202,工业增加值_累计增长,A0504002
A02,行业指标,A0201,工业,A020103,私营工业企业主要经济指标,A02010301,私营工业企业单位数,A0517077
A02,行业指标,A0201,工业,A020103,私营工业企业主要经济指标,A02010302,私营工业企业亏损企业单位数,A0517078
A02,行业指标,A0201,工业,A020103,私营工业企业主要经济指标,A02010303,私营工业企业实收资本,A0517079
A02,行业指标,A0201,工业,A020104,按三大门类分工业增加值增长速度,A02010401,采矿业增加值_同比增长,A0518001
A02,行业指标,A0201,工业,A020104,按三大门类分工业增加值增长速度,A02010402,采矿业增加值_累计增长,A0518002
A02,行业指标,A0201,工业,A020104,按三大门类分工业增加值增长速度,A02010403,制造业增加值_同比增长,A0518003
A02,行业指标,A0201,工业,A020104,按三大门类分工业增加值增长速度,A02010404,制造业增加值_累计增长,A0518004
A02,行业指标,A0201,工业,A020104,按三大门类分工业增加值增长速度,A02010405,电力、热力、燃气及水生产和供应业增加值_同比增长,A0518005
A02,行业指标,A0201,工业,A020104,按三大门类分工业增加值增长速度,A02010406,电力、热力、燃气及水生产和供应业增加值_累计增长,A0518006
A02,行业指标,A0201,工业,A020105,产品销售率(按现价计算),A02010501,产品销售率(按现价计算)_当月值,A0519001
A02,行业指标,A0201,工业,A020105,产品销售率(按现价计算),A02010502,产品销售率(按现价计算)_累计值,A0519002
A02,行业指标,A0201,工业,A020105,产品销售率(按现价计算),A02010503,产品销售率(按现价计算)_同比增长,A0519003
A02,行业指标,A0201,工业,A020105,产品销售率(按现价计算),A02010504,产品销售率(按现价计算)_累计增长,A0519004
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010601,原煤产量,A0527001
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010602,原油产量,A0527002
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010603,天然气产量,A0527003
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010604,原盐产量,A0527004
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010605,精制食用植物油产量,A0527005
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010606,成品糖产量,A0527006
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010607,罐头产量,A0527007
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010608,啤酒产量,A0527008
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010609,卷烟产量,A0527009
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010610,纱产量,A0527010
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010611,布产量,A0527011
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010612,机制纸及纸板产量,A0527012
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010613,汽油产量,A0527013
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010614,柴油产量,A0527014
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010615,焦炭产量,A0527015
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010616,硫酸(折100%)产量,A0527016
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010617,烧碱(折100%)产量,A0527017
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010618,纯碱(碳酸钠)产量,A0527018
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010619,乙烯产量,A0527019
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010620,合成氨产量,A0527020
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010621,农用氮、磷、钾化肥产量,A0527021
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010622,氮肥产量,A0527022
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010623,磷肥产量,A0527023
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010624,化学农药原药产量,A0527024
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010625,初级形态的塑料产量,A0527025
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010626,合成橡胶产量,A0527026
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010627,合成洗涤剂产量,A0527027
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010628,化学药品原药产量,A0527028
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010629,中成药产量,A0527029
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010630,化学纤维产量,A0527030
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010631,橡胶轮胎外胎产量,A0527031
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010632,水泥产量,A0527032
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010633,平板玻璃产量,A0527033
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010634,生铁产量,A0527034
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010635,粗钢产量,A0527035
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010636,钢材产量,A0527036
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010637,重轨产量,A0527037
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010638,大型型钢产量,A0527038
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010639,中小型型钢产量,A0527039
A02,行业指标,A0201,工业,A020106,工业产品产量,A02010640,棒材产量,A0527040
